SiteRoom,Site,Room,Est__Cut_Date,Actual_Cut_Date,Est__Replant_Date,Actual_Replant_Date,Est__Flower_Date,Actual_Flower_Date,Est__Harvest_Date,Actual_Harvest_Date,Est__Dry_Date,Actual_Dry_Date,Est__Ship_Avail__Date,Actual_Ship_Avail__Date,Est__FGI_Date,Actual_Trim_Completion_Date,Turn_Status,Brand,Strain_Commercialization_Status,Strain_Accession_Number,Strain_Name,Strain_Code,No__Plants,Canopy_Alloc_____,Canopy_Alloc___ft_2_,Est__Yield__g_ft_2_,Turn_Round,Turn_No_,Harvest_Batch_No_,Est__Wet_Weight__lbs_,Est__LTB__lbs_,Est__STB__lbs_,Est__T__lbs_,Est__MTB__lbs_,Est__FF__lbs_,Est__Ship__Avail__Month,Act__Wet_Weight__lbs_,Act__LTB__lbs_,Act__STB__lbs_,Act__T__lbs_,Act_MTB__lbs_,Act__FF__lbs_,Act__Ship__Avail__Month,Adj__LTB__lbs_,Adj__STB__lbs_,Adj__T__lbs_,Adj__MTB__lbs_,Adj__FF__lbs_,Performance_Notes,Forecast_LTB_Ingest,Forecast_STB_Ingest,Forecast_T_Ingest,Forecast_MTB_Ingest,Forecast_FF_Ingest,Forecast_Harvest_Date,Forecast_Harvest_Month,Forecast_Ship_Avail__Date,Forecast_Ship_Avail__Month,Forecast_FGI_Date,Forecast_FGI_Month,Forecast_FGI_Week,Waste_Weight,Change_Tracker
MER-06,MER,6,9/23/2024,9/23/2024,10/25/2024,10/24/2024,10/26/2024,10/27/2024,12/30/2024,12/17/2024,1/9/2025,12/26/2024,1/10/2025,12/30/2024,1/22/2025,2/27/2025,Ship Available,Connected,Commercial - Production,,Biscotti,BIS,189,0.1875,567,76,6,MER-06-06/2024,MER-06-121724-BIS,,94.56702004,22.53511967,53.11849636,,0,2025-01,591.3993192,62.60251504,12.59061006,25.73678548,0,0,2024-12,62.60251504,12.59061006,25.73678548,0,0,,62.60251504,12.59061006,25.73678548,0,0,12/17/2024,2024-12,12/30/2024,2024-12,1/22/2025,2025-01,1/20/2025,0,429
MER-06,MER,6,9/23/2024,9/23/2024,10/25/2024,10/24/2024,10/26/2024,10/27/2024,12/30/2024,12/30/2024,1/9/2025,1/9/2025,1/23/2025,1/24/2025,2/4/2025,2/27/2025,Ship Available,Alien Labs,Commercial - Production,,Biskanté,BSK,45,0.044642857,135,61,6,MER-06-06/2024,MER-06-123024-BSK,,18.01276572,5.365504683,12.64726104,,0,2025-01,208.6897476,19.79973192,5.62620152,10.50503536,0,0,2025-01,19.79973192,5.62620152,10.50503536,0,0,,19.79973192,5.62620152,10.50503536,0,0,12/30/2024,2024-12,1/24/2025,2025-01,2/4/2025,2025-02,2/3/2025,0,429
MER-06,MER,6,9/23/2024,9/23/2024,10/25/2024,10/24/2024,10/26/2024,10/27/2024,12/30/2024,12/30/2024,1/9/2025,1/9/2025,1/23/2025,1/22/2025,2/4/2025,2/27/2025,Ship Available,Alien Labs,Commercial - Production,,Gemini,GEM,207,0.205357143,621,57,6,MER-06-06/2024,MER-06-123024-GEM,,78.7157862,24.68132154,58.17740077,,0,2025-01,990.6700295,90.18236653,21.18423605,49.20280781,0,0,2025-01,90.18236653,21.18423605,49.20280781,0,0,,90.18236653,21.18423605,49.20280781,0,0,12/30/2024,2024-12,1/22/2025,2025-01,2/4/2025,2025-02,2/3/2025,0,429
MER-06,MER,6,9/23/2024,,10/25/2024,10/24/2024,10/26/2024,10/27/2024,12/30/2024,12/30/2024,1/9/2025,1/9/2025,1/23/2025,1/29/2025,2/4/2025,2/27/2025,Ship Available,Tester,,,Gush Mints,GMTS,6,0.005952381,18,61,6,MER-06-06/2024,MER-06-123024-GMTS,,2.401702096,0.715400624,1.686301472,,0,2025-01,29.58605972,3.079860315,0.119049719,1.309546906,0,0,2025-01,3.079860315,0.119049719,1.309546906,0,0,,3.079860315,0.119049719,1.309546906,0,0,12/30/2024,2024-12,1/29/2025,2025-01,2/4/2025,2025-02,2/3/2025,0,429
MER-06,MER,6,9/23/2024,9/23/2024,10/25/2024,10/24/2024,10/26/2024,10/27/2024,12/30/2024,12/30/2024,1/9/2025,1/9/2025,1/23/2025,1/29/2025,2/4/2025,2/27/2025,Ship Available,Tester,,,Oaksterdam OG,OKOG,6,0.005952381,18,61,6,MER-06-06/2024,MER-06-123024-OKOG,,2.401702096,0.715400624,1.686301472,,0,2025-01,18.71726133,1.807792025,0.551156105,0.674615073,0,0,2025-01,1.807792025,0.551156105,0.674615073,0,0,,1.807792025,0.551156105,0.674615073,0,0,12/30/2024,2024-12,1/29/2025,2025-01,2/4/2025,2025-02,2/3/2025,0,429
MER-06,MER,6,9/23/2024,9/23/2024,10/25/2024,10/24/2024,10/26/2024,10/27/2024,12/30/2024,12/30/2024,1/9/2025,1/9/2025,1/23/2025,1/17/2025,2/4/2025,2/27/2025,Ship Available,Connected,,,Permanent Marker,PMM,153,0.151785714,459,64,6,MER-06-06/2024,MER-06-123024-PMM,,64.30557362,18.24271592,43.00068753,,0,2025-01,547.0775499,69.42141837,5.698954126,29.1693857,0,0,2025-01,69.42141837,5.698954126,29.1693857,0,0,,69.42141837,5.698954126,29.1693857,0,0,12/30/2024,2024-12,1/17/2025,2025-01,2/4/2025,2025-02,2/3/2025,0,429
MER-06,MER,6,9/23/2024,9/23/2024,10/25/2024,10/24/2024,10/26/2024,10/27/2024,12/30/2024,12/17/2024,1/9/2025,12/26/2024,1/10/2025,1/10/2025,1/22/2025,2/27/2025,Ship Available,Alien Labs,,,Zpectrum,ZPM,144,0.142857143,432,48,6,MER-06-06/2024,MER-06-121724-ZPM,,46.11268025,17.16961499,40.47123532,,0,2025-01,388.0535812,46.66969435,6.190585372,19.2926683,0,0,2025-01,21.02594402,6.190585372,19.2926683,0,0,,21.02594402,6.190585372,19.2926683,0,0,12/17/2024,2024-12,1/10/2025,2025-01,1/22/2025,2025-01,1/20/2025,0,429
MER-06,MER,6,9/23/2024,9/23/2024,10/25/2024,10/24/2024,10/26/2024,10/27/2024,12/30/2024,12/17/2024,1/9/2025,12/26/2024,1/10/2025,1/17/2025,1/22/2025,2/27/2025,Ship Available,Alien Labs,,,Z,ZK,45,0.044642857,135,42,6,MER-06-06/2024,MER-06-121724-ZK,,12.608936,5.365504683,12.64726104,,0,2025-01,147.3570962,8.558351999,5.868710207,10.90627701,0,0,2025-01,8.558351999,5.868710207,10.90627701,0,0,,8.558351999,5.868710207,10.90627701,0,0,12/17/2024,2024-12,1/17/2025,2025-01,1/22/2025,2025-01,1/20/2025,0,429
MER-06,MER,6,9/23/2024,9/30/2024,10/25/2024,10/24/2024,10/26/2024,10/27/2024,12/30/2024,12/30/2024,1/9/2025,1/9/2025,1/23/2025,1/29/2025,2/4/2025,2/27/2025,Ship Available,Connected,Commercial - Production,,Silver Spoon,SLS,18,0.017857143,54,61,6,MER-06-06/2024,MER-06-123024-SLS,,7.205106288,2.146201873,5.058904415,,0,2025-01,87.50154324,9.455634138,1.358048643,4.113829168,0,0,2025-01,9.455634138,1.358048643,4.113829168,0,0,,9.455634138,1.358048643,4.113829168,0,0,12/30/2024,2024-12,1/29/2025,2025-01,2/4/2025,2025-02,2/3/2025,0,429
MER-06,MER,6,9/23/2024,9/23/2024,10/25/2024,10/24/2024,10/26/2024,10/27/2024,12/30/2024,12/30/2024,1/9/2025,1/9/2025,1/23/2025,1/29/2025,2/4/2025,2/27/2025,Ship Available,Tester,,,Street Tarts,STT,6,0.005952381,18,61,6,MER-06-06/2024,MER-06-123024-STT,,2.401702096,0.715400624,1.686301472,,0,2025-01,25.75001323,3.57590081,0.246917935,1.089084464,0,0,2025-01,3.57590081,0.246917935,1.089084464,0,0,,3.57590081,0.246917935,1.089084464,0,0,12/30/2024,2024-12,1/29/2025,2025-01,2/4/2025,2025-02,2/3/2025,0,429
88-05,88th,5,9/30/2024,9/30/2024,10/30/2024,10/30/2024,11/3/2024,11/4/2024,1/3/2025,1/3/2025,1/13/2025,,1/28/2025,1/16/2025,2/9/2025,2/11/2025,Ship Available,Connected,Commercial - Production,,Nightshade,NS,88,0.115942029,262.9565217,43,1,88-05-01/2025,88-05-010325-NS,,24.9666239,13.33356849,40.58042585,,0,2025-01,399.7424999,40.73264079,0,0,0,0,2025-01,40.73264079,0,0,0,0,,40.73264079,0,0,0,0,1/3/2025,2025-01,1/16/2025,2025-01,2/9/2025,2025-02,2/3/2025,0,430
88-05,88th,5,9/30/2024,9/30/2024,10/30/2024,10/30/2024,11/3/2024,11/4/2024,1/3/2025,1/3/2025,1/13/2025,,1/28/2025,1/16/2025,2/9/2025,2/11/2025,Ship Available,Connected,Commercial - Production,,Ambrozia,AMB,87,0.114624506,259.9683794,68,1,88-05-01/2025,88-05-010325-AMB,,39.20227243,9.170122205,40.24664745,,0,2025-01,374.1468103,36.18670523,0,0,0,0,2025-01,36.18670523,0,0,0,0,,36.18670523,0,0,0,0,1/3/2025,2025-01,1/16/2025,2025-01,2/9/2025,2025-02,2/3/2025,0,430
88-05,88th,5,9/30/2024,9/30/2024,10/30/2024,10/30/2024,11/3/2024,11/4/2024,1/3/2025,1/3/2025,1/13/2025,,1/28/2025,1/23/2025,2/9/2025,2/11/2025,Ship Available,Connected,Commercial - Production,,Jack of Diamonds,JOD,157,0.20685112,469.1383399,66,1,88-05-01/2025,88-05-010325-JOD,,68.12417031,16.54838145,72.62900747,,0,2025-01,858.1169862,100.2839556,36.55267289,244.2878181,0,0,2025-01,100.2839556,36.55267289,244.2878181,0,0,,100.2839556,36.55267289,244.2878181,0,0,1/3/2025,2025-01,1/23/2025,2025-01,2/9/2025,2025-02,2/3/2025,0,430
88-05,88th,5,9/30/2024,9/30/2024,10/30/2024,10/30/2024,11/3/2024,11/4/2024,1/3/2025,1/3/2025,1/13/2025,,1/28/2025,1/16/2025,2/9/2025,2/11/2025,Ship Available,Connected,Commercial - Production,,Gushers,GUS,158,0.208168643,472.1264822,58,1,88-05-01/2025,88-05-010325-GUS,,60.64753427,16.65378515,73.09161262,,0,2025-01,676.3126334,75.1843066,0,0,0,0,2025-01,75.1843066,0,0,0,0,,75.1843066,0,0,0,0,1/3/2025,2025-01,1/16/2025,2025-01,2/9/2025,2025-02,2/3/2025,0,430
88-05,88th,5,9/30/2024,9/30/2024,10/30/2024,10/30/2024,11/3/2024,11/4/2024,1/3/2025,1/3/2025,1/13/2025,,1/28/2025,1/20/2025,2/9/2025,2/11/2025,Ship Available,Alien Labs,Commercial - Production,,Zpectrum,ZPM,95,0.12516469,283.8735178,41,1,88-05-01/2025,88-05-010325-ZPM,,25.36715798,10.01335183,43.9474886,,0,2025-01,416.3763911,45.18157287,0,0,0,0,2025-01,45.18157287,0,0,0,0,,45.18157287,0,0,0,0,1/3/2025,2025-01,1/20/2025,2025-01,2/9/2025,2025-02,2/3/2025,0,430
88-05,88th,5,9/30/2024,9/30/2024,10/30/2024,10/30/2024,11/3/2024,11/4/2024,1/3/2025,1/3/2025,1/13/2025,,1/28/2025,1/20/2025,2/9/2025,2/11/2025,Ship Available,Alien Labs,Commercial - Production,,Zangria,ZGA,94,0.123847167,280.8853755,35,1,88-05-01/2025,88-05-010325-ZGA,,21.96261835,9.907948129,43.48488346,,0,2025-01,360.8970176,27.53796363,0,0,0,0,2025-01,27.53796363,0,0,0,0,,27.53796363,0,0,0,0,1/3/2025,2025-01,1/20/2025,2025-01,2/9/2025,2025-02,2/3/2025,0,430
88-05,88th,5,9/30/2024,,10/30/2024,10/30/2024,11/3/2024,11/4/2024,1/3/2025,1/3/2025,1/13/2025,,1/28/2025,1/16/2025,2/9/2025,2/11/2025,Ship Available,Alien Labs,Commercial - Production,,Dark Web,DW,80,0.105401845,239.0513834,56,1,88-05-01/2025,88-05-010325-DW,,29.37249871,8.43229628,37.00841145,,0,2025-01,243.7212297,25.14153689,0,0,0,0,2025-01,25.14153689,0,0,0,0,,25.14153689,0,0,0,0,1/3/2025,2025-01,1/16/2025,2025-01,2/9/2025,2025-02,2/3/2025,0,430
AZ-05,AZ,5,10/3/2024,10/3/2024,10/31/2024,10/31/2024,11/3/2024,11/4/2024,1/7/2025,1/6/2025,1/17/2025,,1/29/2025,1/30/2025,2/10/2025,1/30/2025,Ship Available,Connected,,,Dosi & Banana,D&B,67,0.305936073,214.7671233,36,,AZ-05-01/2025,AZ-05-010625-D&B,,16.83487448,3.978617421,4.674713502,,0,2025-01,311.4077093,22.52905695,5.617383023,15.09726803,,11.52136722,2025-01,22.52905695,5.617383023,15.09726803,,11.52136722,,22.52905695,5.617383023,15.09726803,,11.52136722,1/6/2025,2025-01,1/30/2025,2025-01,2/10/2025,2025-02,2/10/2025,59.77,431
AZ-05,AZ,5,10/3/2024,10/3/2024,10/31/2024,10/31/2024,11/3/2024,11/4/2024,1/7/2025,12/31/2024,1/17/2025,,1/29/2025,,2/10/2025,,Harvested,Connected,,,Dosi & Banana,D&B,6,0.02739726,19.23287671,36,,AZ-05-01/2025,AZ-05-123124-D&B/FF,,1.5076007,0.356294097,0.41863106,,0,-,0,0,0,0,,0,-,0,0,0,,0,,1.5076007,0.356294097,0.41863106,,0,12/31/2024,2024-12,1/29/2025,2025-01,2/10/2025,2025-02,2/10/2025,0,431
AZ-05,AZ,5,10/3/2024,10/3/2024,10/31/2024,10/31/2024,11/3/2024,11/4/2024,1/7/2025,1/6/2025,1/17/2025,,1/29/2025,1/23/2025,2/10/2025,1/23/2025,Ship Available,Alien Labs,,,Atomic Apple,AA,73,0.333333333,234,36,,AZ-05-01/2025,AZ-05-010625-AA,,18.34247518,4.334911518,5.093344562,,0,2025-01,325.3886564,19.87689377,8.523078008,11.66246318,,0,2025-01,19.87689377,8.523078008,11.66246318,,0,,19.87689377,8.523078008,11.66246318,,0,1/6/2025,2025-01,1/23/2025,2025-01,2/10/2025,2025-02,2/10/2025,59.76,431
AZ-05,AZ,5,10/3/2024,10/3/2024,10/31/2024,10/31/2024,11/3/2024,11/4/2024,1/7/2025,1/6/2025,1/17/2025,,1/29/2025,1/27/2025,2/10/2025,1/27/2025,Ship Available,Alien Labs,,,Planet Red,PLR,73,0.333333333,234,30,,AZ-05-01/2025,AZ-05-010625-PLR,,15.5911039,4.334911518,5.093344562,,0,2025-01,319.7046256,21.32092277,11.65144006,14.5615443,,0,2025-01,21.32092277,11.65144006,14.5615443,,0,,21.32092277,11.65144006,14.5615443,,0,1/6/2025,2025-01,1/27/2025,2025-01,2/10/2025,2025-02,2/10/2025,63.67,431
AZ-11,AZ,11,10/3/2024,10/3/2024,10/31/2024,10/31/2024,11/3/2024,11/4/2024,1/7/2025,1/7/2025,1/17/2025,,1/29/2025,1/23/2025,2/10/2025,1/23/2025,Ship Available,Alien Labs,,,BK Satellite,BKS,75,0.252525253,230.5555556,51,,AZ-11-01/2025,AZ-11-010725-BKS,,25.78853848,7.782521707,8.936123359,,0,2025-01,339.9284141,23.50570557,9.08746186,20.47655161,,0,2025-01,23.50570557,9.08746186,20.47655161,,0,,23.50570557,9.08746186,20.47655161,,0,1/7/2025,2025-01,1/23/2025,2025-01,2/10/2025,2025-02,2/10/2025,75.01,432
AZ-11,AZ,11,10/3/2024,10/3/2024,10/31/2024,10/31/2024,11/3/2024,11/4/2024,1/7/2025,1/7/2025,1/17/2025,,1/29/2025,1/23/2025,2/10/2025,1/23/2025,Ship Available,Alien Labs,,,Gemini,GEM,38,0.127946128,116.8148148,45,,AZ-11-01/2025,AZ-11-010725-GEM,,11.69080411,3.943144332,4.527635835,,0,2025-01,157.3861233,8.635513854,6.57859927,7.689729978,,0,2025-01,8.635513854,6.57859927,7.689729978,,0,,8.635513854,6.57859927,7.689729978,,0,1/7/2025,2025-01,1/23/2025,2025-01,2/10/2025,2025-02,2/10/2025,38.97,432
AZ-11,AZ,11,10/3/2024,10/3/2024,10/31/2024,10/31/2024,11/3/2024,11/4/2024,1/7/2025,1/7/2025,1/17/2025,,1/29/2025,1/28/2025,2/10/2025,1/28/2025,Ship Available,Connected,,,Rainbow Sherbert #11,RS11,37,0.124579125,113.7407407,64,,AZ-11-01/2025,AZ-11-010725-RS11,,16.07033135,3.839377376,4.408487524,,0,2025-01,176.1697137,14.31683098,4.252720507,7.691934602,,0,2025-01,14.31683098,4.252720507,7.691934602,,0,,14.31683098,4.252720507,7.691934602,,0,1/7/2025,2025-01,1/28/2025,2025-01,2/10/2025,2025-02,2/10/2025,38.42,432
AZ-11,AZ,11,10/3/2024,10/3/2024,10/31/2024,10/31/2024,11/3/2024,11/4/2024,1/7/2025,1/7/2025,1/17/2025,,1/29/2025,1/28/2025,2/10/2025,1/28/2025,Ship Available,Connected,,,Gelonade,GEL,64,0.215488216,196.7407407,43,,AZ-11-01/2025,AZ-11-010725-GEL,,18.53155327,6.64108519,7.625491933,,0,2025-01,272.7713656,18.09996649,9.239580945,12.75154765,,11.30972328,2025-01,18.09996649,9.239580945,12.75154765,,11.30972328,,18.09996649,9.239580945,12.75154765,,11.30972328,1/7/2025,2025-01,1/28/2025,2025-01,2/10/2025,2025-02,2/10/2025,58.99,432
AZ-11,AZ,11,10/3/2024,10/3/2024,10/31/2024,10/31/2024,11/3/2024,11/4/2024,1/7/2025,12/31/2024,1/17/2025,,1/29/2025,,2/10/2025,,Harvested,Connected,,,Gelonade,GEL,4,0.013468013,12.2962963,43,,AZ-11-01/2025,AZ-11-123124-GEL/FF,,1.158222079,0.415067824,0.476593246,,0,-,0,0,0,0,,0,-,0,0,0,,0,,1.158222079,0.415067824,0.476593246,,0,12/31/2024,2024-12,1/29/2025,2025-01,2/10/2025,2025-02,2/10/2025,0,432
AZ-11,AZ,11,10/3/2024,10/3/2024,10/31/2024,10/31/2024,11/3/2024,11/4/2024,1/7/2025,1/7/2025,1/17/2025,,1/29/2025,1/21/2025,2/10/2025,1/21/2025,Ship Available,Connected,,,Ambrozia,AMB,75,0.252525253,230.5555556,59,,AZ-11-01/2025,AZ-11-010725-AMB,,29.86041298,7.782521707,8.936123359,,0,2025-01,403.0176211,30.11957883,13.2079049,17.51574102,,0,2025-01,30.11957883,13.2079049,17.51574102,,0,,30.11957883,13.2079049,17.51574102,,0,1/7/2025,2025-01,1/21/2025,2025-01,2/10/2025,2025-02,2/10/2025,93.18,432
AZ-11,AZ,11,10/3/2024,10/3/2024,10/31/2024,10/31/2024,11/3/2024,11/4/2024,1/7/2025,1/7/2025,1/17/2025,,1/29/2025,,2/10/2025,,Ship Available,Alien Labs,,,Zpectrum,ZPM,4,0.013468013,12.2962963,43,,AZ-11-01/2025,AZ-11-010725-ZPM,,1.158222079,0.415067824,0.476593246,,0,N/A-N/A,9.817180617,0.101412723,0,0,,0,N/A-N/A,0.101412723,0,0,,0,,1.158222079,0.415067824,0.476593246,,0,1/7/2025,2025-01,1/29/2025,2025-01,2/10/2025,2025-02,2/10/2025,3.35,432
FP-07,FP,7,10/7/2024,10/6/2024,11/4/2024,11/5/2024,11/8/2024,11/7/2024,1/9/2025,1/9/2025,1/19/2025,1/20/2025,1/26/2025,1/22/2025,2/7/2025,1/27/2025,Ship Available,Alien Labs,Commercial - Production,,Zpectrum,ZPM,96,0.5,225,21,1,FP-07-01/2025,FP-07-010925-ZPM,,10.33779393,4.760826153,13.60236044,,0,2025-01,198.8560204,16.39799644,3.145999048,16.86978606,0,0,2025-01,0.26455493,3.145999048,16.86978606,0,0,,0.26455493,3.145999048,16.86978606,0,0,1/9/2025,2025-01,1/22/2025,2025-01,2/7/2025,2025-02,2/3/2025,0,433
FP-07,FP,7,10/7/2024,,11/4/2024,11/5/2024,11/8/2024,11/7/2024,1/9/2025,1/9/2025,1/19/2025,1/20/2025,1/26/2025,1/22/2025,2/7/2025,1/27/2025,Ship Available,Tester,Commercial - Production,,Zkittlez x Lemon Cherry Gelato,ZKxLCG,48,0.25,112.5,26,1,FP-07-01/2025,FP-07-010925-ZKxLCG,,6.461121207,2.380413076,6.801180218,,0,2025-01,84.29822395,8.756768197,0.765004674,6.891655937,0,0,2025-01,8.756768197,0.765004674,6.891655937,0,0,,8.756768197,0.765004674,6.891655937,0,0,1/9/2025,2025-01,1/22/2025,2025-01,2/7/2025,2025-02,2/3/2025,0,433
FP-07,FP,7,10/7/2024,,11/4/2024,11/5/2024,11/8/2024,11/7/2024,1/9/2025,,1/19/2025,,1/26/2025,,2/7/2025,,Flowering,Tester,Breeding - Stage 2,,Lemon Cherry Gelato x Zkittlez #27,LCGxZK#27,0,0,0,26,1,FP-07-01/2025,,,0,0,0,,0,2025-01,,,,,,,,,,,,,,0,0,0,,0,1/9/2025,2025-01,1/26/2025,2025-01,2/7/2025,2025-02,2/3/2025,0,433
FP-07,FP,7,10/7/2024,,11/4/2024,11/5/2024,11/8/2024,11/7/2024,1/9/2025,1/9/2025,1/19/2025,,1/26/2025,1/22/2025,2/7/2025,1/27/2025,Ship Available,Alien Labs,Commercial - Production,,Zangria,ZGA,48,0.25,112.5,13,1,FP-07-01/2025,FP-07-010925-ZGA,,3.230560604,2.380413076,6.801180218,,0,2025-01,72.33262491,2.802077638,1.666696062,6.481595795,0,0,2025-01,2.802077638,1.666696062,6.481595795,0,0,,2.802077638,1.666696062,6.481595795,0,0,1/9/2025,2025-01,1/22/2025,2025-01,2/7/2025,2025-02,2/3/2025,0,433
FP-08,FP,8,10/7/2024,,11/4/2024,11/5/2024,11/8/2024,11/7/2024,1/9/2025,,1/19/2025,,1/26/2025,,2/7/2025,,Flowering,Tester,,,GMO S1,GMOS1,0,0,0,26,1,FP-08-01/2025,,,0,0,0,,0,2025-01,,,,,,,,,,,,,,0,0,0,,0,1/9/2025,2025-01,1/26/2025,2025-01,2/7/2025,2025-02,2/3/2025,0,434
FP-08,FP,8,10/7/2024,10/6/2024,11/4/2024,11/5/2024,11/8/2024,11/7/2024,1/9/2025,1/9/2025,1/19/2025,,1/26/2025,1/22/2025,2/7/2025,1/27/2025,Ship Available,Alien Labs,Commercial - Production,,Zpectrum,ZPM,96,0.5,225,21,1,FP-08-01/2025,FP-08-010925-ZPM,,10.33779393,4.080708131,14.28247846,,0,2025-01,182.4734563,14.5439073,3.044586324,12.65013492,0,0,2025-01,14.5439073,3.044586324,12.65013492,0,0,,14.5439073,3.044586324,12.65013492,0,0,1/9/2025,2025-01,1/22/2025,2025-01,2/7/2025,2025-02,2/3/2025,0,434
FP-08,FP,8,10/7/2024,,11/4/2024,11/5/2024,11/8/2024,11/7/2024,1/9/2025,1/9/2025,1/19/2025,,1/26/2025,1/22/2025,2/7/2025,1/27/2025,Ship Available,Tester,Commercial - Production,,Zkittlez x Lemon Cherry Gelato,ZKxLCG,48,0.25,112.5,26,1,FP-08-01/2025,FP-08-010925-ZKxLCG,,6.461121207,2.040354065,7.141239229,,0,2025-01,75.42020141,6.971022417,1.155223196,5.114728655,0,0,2025-01,6.971022417,1.155223196,5.114728655,0,0,,6.971022417,1.155223196,5.114728655,0,0,1/9/2025,2025-01,1/22/2025,2025-01,2/7/2025,2025-02,2/3/2025,0,434
FP-08,FP,8,10/7/2024,,11/4/2024,11/5/2024,11/8/2024,11/7/2024,1/9/2025,1/9/2025,1/19/2025,,1/26/2025,1/22/2025,2/7/2025,1/27/2025,Ship Available,Alien Labs,Commercial - Production,,Zangria,ZGA,48,0.25,112.5,13,1,FP-08-01/2025,FP-08-010925-ZGA,,3.230560604,2.040354065,7.141239229,,0,2025-01,68.38414258,3.150408296,1.563078714,6.560962274,0,0,2025-01,3.150408296,1.563078714,6.560962274,0,0,,3.150408296,1.563078714,6.560962274,0,0,1/9/2025,2025-01,1/22/2025,2025-01,2/7/2025,2025-02,2/3/2025,0,434
FL-03,FL,3,9/29/2024,,11/1/2024,11/4/2024,11/5/2024,11/8/2024,1/11/2025,1/9/2025,1/23/2025,,2/8/2025,1/22/1925,2/3/1925,1/22/1925,Ship Available,Connected,,,Permanent Marker,PMM,120,0.098280098,349.4840295,27,1,FL-03-01/2025,FL-03-010925-PMM,,20.46676893,6.541974585,17.28111016,,0,2025-02,116133.2,5.260233867,10.38598564,0,,0.035368683,1925-01,5.260233867,10.38598564,0,,0.035368683,,5.260233867,10.38598564,0,,0.035368683,1/9/2025,2025-01,1/22/1925,1925-01,2/3/1925,1925-02,2/2/1925,107788,435
FL-03,FL,3,9/29/2024,,11/1/2024,11/4/2024,11/5/2024,11/8/2024,1/11/2025,1/9/2025,1/23/2025,,2/8/2025,9/7/1916,9/19/1916,9/7/1916,Ship Available,Connected,,,Hitchhiker,HIT,75,0.061425061,218.4275184,27,1,FL-03-01/2025,FL-03-010925-HIT,,12.79173058,4.088734116,10.80069385,,0,2025-02,77951.8,4.254925131,7.561861761,0,,0.017369915,1916-09,4.254925131,7.561861761,0,,0.017369915,,4.254925131,7.561861761,0,,0.017369915,1/9/2025,2025-01,9/7/1916,1916-09,9/19/1916,1916-09,9/18/1916,102934,435
FL-03,FL,3,9/29/2024,,11/1/2024,11/4/2024,11/5/2024,11/8/2024,1/11/2025,1/9/2025,1/23/2025,,2/8/2025,9/10/1939,9/22/1939,9/10/1939,Ship Available,Connected,,,Highrise,HIR,120,0.098280098,349.4840295,35,1,FL-03-01/2025,FL-03-010925-HIR,,27.28902524,6.541974585,17.28111016,,0,2025-02,160625.2,9.768690806,18.00296302,0,,0.060998656,1939-09,9.768690806,18.00296302,0,,0.060998656,,9.768690806,18.00296302,0,,0.060998656,1/9/2025,2025-01,9/10/1939,1939-09,9/22/1939,1939-09,9/18/1939,119304,435
FL-03,FL,3,9/29/2024,,11/1/2024,11/4/2024,11/5/2024,11/8/2024,1/11/2025,1/9/2025,1/23/2025,,2/8/2025,6/13/1934,6/25/1934,6/13/1934,Ship Available,Connected,,,Bad Apple,BAP,120,0.098280098,349.4840295,39,1,FL-03-01/2025,FL-03-010925-BAP,,30.01792777,9.24577231,20.8029877,,0,2025-02,142419.8,10.11261222,14.48438244,0,,0.026105861,1934-06,10.11261222,14.48438244,0,,0.026105861,,10.11261222,14.48438244,0,,0.026105861,1/9/2025,2025-01,6/13/1934,1934-06,6/25/1934,1934-06,6/25/1934,115455,435
FL-03,FL,3,9/29/2024,,11/1/2024,11/4/2024,11/5/2024,11/8/2024,1/11/2025,1/9/2025,1/23/2025,,2/8/2025,8/2/1931,8/14/1931,8/2/1931,Ship Available,Alien Labs,,,BK Satellite,BKS,111,0.090909091,323.2727273,28,1,FL-03-01/2025,FL-03-010925-BKS,,20.19387868,6.051326491,15.9850269,,0,2025-02,131433,5.081659289,12.67879504,0,,0.041283292,1931-08,5.081659289,12.67879504,0,,0.041283292,,5.081659289,12.67879504,0,,0.041283292,1/9/2025,2025-01,8/2/1931,1931-08,8/14/1931,1931-08,8/10/1931,111103,435
FL-03,FL,3,9/29/2024,,11/1/2024,11/4/2024,11/5/2024,11/8/2024,1/11/2025,1/9/2025,1/23/2025,,2/8/2025,4/11/1942,4/23/1942,4/11/1942,Ship Available,Alien Labs,,,Xeno,XEN,111,0.090909091,323.2727273,44,1,FL-03-01/2025,FL-03-010925-XEN,,31.55293544,7.839644438,15.67928888,,0,2025-02,125031.6,3.564877687,13.75465176,0,,0.050206194,1942-04,3.564877687,13.75465176,0,,0.050206194,,3.564877687,13.75465176,0,,0.050206194,1/9/2025,2025-01,4/11/1942,1942-04,4/23/1942,1942-04,4/20/1942,114706,435
